,NI,u
6647,2.9039064014562017,13608
6648,2.9039064014562017,10471
6649,2.9039064014562017,5241
6650,2.9039064014562017,5242
6651,2.9039064014562017,10533
6652,2.9039064014562017,10564
6653,2.9039064014562017,10650
6654,2.9039064014562017,13925
6655,2.9039064014562017,5379
6656,2.9039064014562017,10793
6657,2.9039064014562017,6596
6658,2.9039064014562017,10872
6659,2.9039064014562017,6601
6660,2.9039064014562017,10922
6661,2.9039064014562017,11003
6662,2.9039064014562017,1376
6663,2.9039064014562017,2758
6664,2.9039064014562017,11053
6665,2.9039064014562017,11070
6666,2.9039064014562017,2772
6667,2.9039064014562017,3693
6668,2.9039064014562017,11159
6669,2.9039064014562017,11161
6670,2.9039064014562017,2808
6671,2.9039064014562017,11267
6672,2.9039064014562017,11300
6673,2.9039064014562017,14535
6674,2.9039064014562017,10913
6675,2.9039064014562017,11403
6676,2.9039064014562017,2853
6677,2.9039064014562017,2872
6678,2.9039064014562017,5746
6679,2.9039064014562017,5792
6680,2.9039064014562017,11597
6681,2.9039064014562017,11606
6682,2.9039064014562017,11616
6683,2.9039064014562017,1454
6684,2.9039064014562017,11706
6685,2.9039064014562017,5868
6686,2.9039064014562017,1471
6687,2.9039064014562017,5907
6688,2.9039064014562017,5910
6689,2.9039064014562017,11878
6690,2.9039064014562017,2987
6691,2.9039064014562017,11973
6692,2.9039064014562017,6007
6693,2.9039064014562017,6044
6694,2.9039064014562017,1518
6695,2.9039064014562017,12172
6696,2.9039064014562017,1737
6697,2.9039064014562017,12211
6698,2.9039064014562017,12245
6699,2.9039064014562017,12994
6700,2.9039064014562017,12272
6701,2.9039064014562017,12354
6702,2.9039064014562017,3100
6703,2.9039064014562017,6203
6704,2.9039064014562017,12459
6705,2.9039064014562017,390
6706,2.9039064014562017,6298
6707,2.9039064014562017,12615
6708,2.9039064014562017,14734
6709,2.9039064014562017,11730
6710,2.9039064014562017,12811
6711,2.9039064014562017,801
6712,2.9039064014562017,6440
6713,2.9039064014562017,12010
6714,2.9039064014562017,1624
6715,2.9039064014562017,13000
6716,2.9039064014562017,13176
6717,2.9039064014562017,6628
6718,2.9039064014562017,13277
6719,2.9039064014562017,13314
6720,2.9039064014562017,6663
6721,2.9039064014562017,6677
6722,2.9039064014562017,6686
6723,2.9039064014562017,13433
6724,2.9039064014562017,6730
6725,2.9039064014562017,13485
6726,2.9039064014562017,13582
6727,2.9039064014562017,13583
6728,2.9039064014562017,6922
6729,2.9039064014562017,13674
6730,2.9039064014562017,6835
6731,2.9039064014562017,3426
6732,2.9039064014562017,856
6733,2.9039064014562017,13770
6734,2.9039064014562017,6883
6735,2.9039064014562017,6924
6736,2.9039064014562017,13905
6737,2.9039064014562017,13916
6738,2.9039064014562017,12944
6739,2.9039064014562017,441
6740,2.9039064014562017,7100
6741,2.9039064014562017,14317
6742,2.9039064014562017,14343
6743,2.9039064014562017,7186
6744,2.9039064014562017,3634
6745,2.9039064014562017,14771
6746,2.9039064014562017,13211
6747,2.9039064014562017,14814
6748,2.9039064014562017,14868
6749,2.9039064014562017,3721
6750,2.9039064014562017,14913
6751,2.9039064014562017,14923
6752,2.9039064014562017,7466
6753,2.9039064014562017,932
6754,2.9039064014562017,14970
6755,2.9039064014562017,14982
6756,2.9039064014562017,15003
6757,2.9039064014562017,15115
6758,2.9039064014562017,15147
6759,2.9039064014562017,15153
6760,2.9039064014562017,1600
6761,2.9039064014562017,1906
6762,2.9039064014562017,7631
6763,2.9039064014562017,7633
6764,2.9039064014562017,7646
6765,2.9039064014562017,1910
6766,2.9039064014562017,7771
6767,2.9039064014562017,3910
6768,2.9039064014562017,1956
6769,2.9039064014562017,7834
6770,2.9039064014562017,490
6771,2.9039064014562017,7903
6772,2.9039064014562017,7921
6773,2.9039064014562017,7936
6774,2.9039064014562017,3992
6775,2.9039064014562017,4090
6776,2.8284271247461903,2051
6777,2.8284271247461903,2052
6778,2.8284271247461903,13395
6779,2.8284271247461903,8240
6780,2.8284271247461903,8241
6781,2.8284271247461903,14542
6782,2.8284271247461903,8367
6783,2.8284271247461903,8368
6784,2.8284271247461903,8490
6785,2.8284271247461903,8491
6786,2.8284271247461903,2125
6787,2.8284271247461903,2126
6788,2.8284271247461903,1064
6789,2.8284271247461903,1065
6790,2.8284271247461903,4268
6791,2.8284271247461903,4267
6792,2.8284271247461903,1071
6793,2.8284271247461903,1072
6794,2.8284271247461903,14594
6795,2.8284271247461903,2164
6796,2.8284271247461903,2165
6797,2.8284271247461903,8746
6798,2.8284271247461903,8747
6799,2.8284271247461903,8764
6800,2.8284271247461903,8765
6801,2.8284271247461903,8776
6802,2.8284271247461903,8777
6803,2.8284271247461903,8802
6804,2.8284271247461903,8803
6805,2.8284271247461903,8815
6806,2.8284271247461903,8816
6807,2.8284271247461903,4436
6808,2.8284271247461903,4437
6809,2.8284271247461903,4454
6810,2.8284271247461903,4453
6811,2.8284271247461903,8920
6812,2.8284271247461903,8922
6813,2.8284271247461903,13180
6814,2.8284271247461903,4466
6815,2.8284271247461903,4465
6816,2.8284271247461903,6013
6817,2.8284271247461903,4511
6818,2.8284271247461903,4512
6819,2.8284271247461903,4513
6820,2.8284271247461903,4514
6821,2.8284271247461903,14123
6822,2.8284271247461903,13849
6823,2.8284271247461903,14150
6824,2.8284271247461903,4556
6825,2.8284271247461903,4557
6826,2.8284271247461903,11705
6827,2.8284271247461903,9138
6828,2.8284271247461903,9139
6829,2.8284271247461903,14877
6830,2.8284271247461903,9188
6831,2.8284271247461903,9189
6832,2.8284271247461903,4611
6833,2.8284271247461903,9230
6834,2.8284271247461903,4613
6835,2.8284271247461903,9317
6836,2.8284271247461903,9319
6837,2.8284271247461903,9327
6838,2.8284271247461903,9328
6839,2.8284271247461903,4666
6840,2.8284271247461903,4667
6841,2.8284271247461903,9397
6842,2.8284271247461903,9398
6843,2.8284271247461903,4702
6844,2.8284271247461903,4703
6845,2.8284271247461903,2353
6846,2.8284271247461903,2354
6847,2.8284271247461903,9505
6848,2.8284271247461903,9506
6849,2.8284271247461903,9553
6850,2.8284271247461903,9579
6851,2.8284271247461903,9580
6852,2.8284271247461903,9584
6853,2.8284271247461903,9583
6854,2.8284271247461903,3407
6855,2.8284271247461903,9661
6856,2.8284271247461903,9662
6857,2.8284271247461903,9666
6858,2.8284271247461903,9667
6859,2.8284271247461903,9671
6860,2.8284271247461903,9672
6861,2.8284271247461903,13825
6862,2.8284271247461903,1211
6863,2.8284271247461903,1213
6864,2.8284271247461903,9820
6865,2.8284271247461903,9821
6866,2.8284271247461903,11348
6867,2.8284271247461903,1228
6868,2.8284271247461903,1230
6869,2.8284271247461903,1231
6870,2.8284271247461903,4930
6871,2.8284271247461903,4929
6872,2.8284271247461903,4980
6873,2.8284271247461903,4981
6874,2.8284271247461903,12887
6875,2.8284271247461903,14435
6876,2.8284271247461903,10002
6877,2.8284271247461903,10003
6878,2.8284271247461903,13203
6879,2.8284271247461903,10094
6880,2.8284271247461903,10093
6881,2.8284271247461903,6173
6882,2.8284271247461903,14307
6883,2.8284271247461903,10262
6884,2.8284271247461903,10261
6885,2.8284271247461903,5132
6886,2.8284271247461903,5133
6887,2.8284271247461903,14232
6888,2.8284271247461903,14479
6889,2.8284271247461903,15073
6890,2.8284271247461903,3451
6891,2.8284271247461903,10662
6892,2.8284271247461903,10661
6893,2.8284271247461903,5342
6894,2.8284271247461903,5343
6895,2.8284271247461903,10710
6896,2.8284271247461903,10711
6897,2.8284271247461903,10740
6898,2.8284271247461903,10739
6899,2.8284271247461903,5375
6900,2.8284271247461903,5376
6901,2.8284271247461903,10794
6902,2.8284271247461903,10795
6903,2.8284271247461903,5404
6904,2.8284271247461903,5405
6905,2.8284271247461903,2711
6906,2.8284271247461903,2712
6907,2.8284271247461903,10865
6908,2.8284271247461903,10867
6909,2.8284271247461903,10898
6910,2.8284271247461903,10897
6911,2.8284271247461903,12363
6912,2.8284271247461903,14654
6913,2.8284271247461903,10926
6914,2.8284271247461903,10927
6915,2.8284271247461903,10942
6916,2.8284271247461903,10941
6917,2.8284271247461903,12522
6918,2.8284271247461903,10996
6919,2.8284271247461903,10997
6920,2.8284271247461903,5510
6921,2.8284271247461903,13769
6922,2.8284271247461903,5511
6923,2.8284271247461903,11032
6924,2.8284271247461903,11033
6925,2.8284271247461903,11042
6926,2.8284271247461903,11043
6927,2.8284271247461903,6381
6928,2.8284271247461903,3559
6929,2.8284271247461903,14416
6930,2.8284271247461903,5611
6931,2.8284271247461903,5612
6932,2.8284271247461903,14305
6933,2.8284271247461903,11334
6934,2.8284271247461903,11335
6935,2.8284271247461903,11347
6936,2.8284271247461903,11366
6937,2.8284271247461903,11367
6938,2.8284271247461903,5700
6939,2.8284271247461903,5701
6940,2.8284271247461903,1428
6941,2.8284271247461903,11436
6942,2.8284271247461903,11437
6943,2.8284271247461903,5727
6944,2.8284271247461903,5728
6945,2.8284271247461903,11461
6946,2.8284271247461903,5742
6947,2.8284271247461903,5741
6948,2.8284271247461903,11561
6949,2.8284271247461903,9229
6950,2.8284271247461903,11554
6951,2.8284271247461903,11553
6952,2.8284271247461903,11562
6953,2.8284271247461903,11610
6954,2.8284271247461903,11611
6955,2.8284271247461903,2910
6956,2.8284271247461903,11650
6957,2.8284271247461903,11649
6958,2.8284271247461903,2912
6959,2.8284271247461903,11704
6960,2.8284271247461903,6273
6961,2.8284271247461903,11712
6962,2.8284271247461903,11711
6963,2.8284271247461903,5877
6964,2.8284271247461903,11772
6965,2.8284271247461903,11773
6966,2.8284271247461903,11804
6967,2.8284271247461903,11805
6968,2.8284271247461903,11821
6969,2.8284271247461903,6865
6970,2.8284271247461903,5878
6971,2.8284271247461903,2982
6972,2.8284271247461903,2983
6973,2.8284271247461903,7556
6974,2.8284271247461903,6014
6975,2.8284271247461903,6175
6976,2.8284271247461903,6042
6977,2.8284271247461903,6041
6978,2.8284271247461903,14779
6979,2.8284271247461903,6050
6980,2.8284271247461903,6051
6981,2.8284271247461903,3150
6982,2.8284271247461903,12120
6983,2.8284271247461903,12121
6984,2.8284271247461903,12177
6985,2.8284271247461903,12178
6986,2.8284271247461903,12180
6987,2.8284271247461903,12182
6988,2.8284271247461903,14436
6989,2.8284271247461903,3056
6990,2.8284271247461903,3057
6991,2.8284271247461903,6117
6992,2.8284271247461903,3062
6993,2.8284271247461903,3063
6994,2.8284271247461903,12265
6995,2.8284271247461903,12285
6996,2.8284271247461903,6151
6997,2.8284271247461903,6163
6998,2.8284271247461903,6164
6999,2.8284271247461903,12350
7000,2.8284271247461903,14449
7001,2.8284271247461903,12364
7002,2.8284271247461903,12370
7003,2.8284271247461903,12371
7004,2.8284271247461903,1553
7005,2.8284271247461903,1554
7006,2.8284271247461903,12496
7007,2.8284271247461903,14085
7008,2.8284271247461903,12523
7009,2.8284271247461903,462
7010,2.8284271247461903,3141
7011,2.8284271247461903,3151
7012,2.8284271247461903,12710
7013,2.8284271247461903,12711
7014,2.8284271247461903,3187
7015,2.8284271247461903,3188
7016,2.8284271247461903,6383
7017,2.8284271247461903,12854
7018,2.8284271247461903,12853
7019,2.8284271247461903,12888
7020,2.8284271247461903,12934
7021,2.8284271247461903,12933
7022,2.8284271247461903,12938
7023,2.8284271247461903,12937
7024,2.8284271247461903,12998
7025,2.8284271247461903,3264
7026,2.8284271247461903,3265
7027,2.8284271247461903,13079
7028,2.8284271247461903,12349
7029,2.8284271247461903,13181
7030,2.8284271247461903,13202
7031,2.8284271247461903,6618
7032,2.8284271247461903,6619
7033,2.8284271247461903,14631
7034,2.8284271247461903,11460
7035,2.8284271247461903,14276
7036,2.8284271247461903,14318
7037,2.8284271247461903,6649
7038,2.8284271247461903,6650
7039,2.8284271247461903,11822
7040,2.8284271247461903,13396
7041,2.8284271247461903,3350
7042,2.8284271247461903,3351
7043,2.8284271247461903,13448
7044,2.8284271247461903,13449
7045,2.8284271247461903,13498
7046,2.8284271247461903,6758
7047,2.8284271247461903,6760
7048,2.8284271247461903,13553
7049,2.8284271247461903,13552
7050,2.8284271247461903,13562
7051,2.8284271247461903,13563
7052,2.8284271247461903,3392
7053,2.8284271247461903,3393
7054,2.8284271247461903,1701
7055,2.8284271247461903,1702
7056,2.8284271247461903,13630
7057,2.8284271247461903,13629
7058,2.8284271247461903,3408
7059,2.8284271247461903,6832
7060,2.8284271247461903,6831
7061,2.8284271247461903,6864
7062,2.8284271247461903,13768
7063,2.8284271247461903,13078
7064,2.8284271247461903,3450
7065,2.8284271247461903,13806
7066,2.8284271247461903,13807
7067,2.8284271247461903,13814
7068,2.8284271247461903,13815
7069,2.8284271247461903,13824
7070,2.8284271247461903,13848
7071,2.8284271247461903,13966
7072,2.8284271247461903,13967
7073,2.8284271247461903,7491
7074,2.8284271247461903,1749
7075,2.8284271247461903,1750
7076,2.8284271247461903,14026
7077,2.8284271247461903,14027
7078,2.8284271247461903,14076
7079,2.8284271247461903,14077
7080,2.8284271247461903,14086
7081,2.8284271247461903,14112
7082,2.8284271247461903,14111
7083,2.8284271247461903,14121
7084,2.8284271247461903,14120
7085,2.8284271247461903,14124
7086,2.8284271247461903,7063
7087,2.8284271247461903,7064
7088,2.8284271247461903,12997
7089,2.8284271247461903,14151
7090,2.8284271247461903,6272
7091,2.8284271247461903,3142
7092,2.8284271247461903,14224
7093,2.8284271247461903,14225
7094,2.8284271247461903,14228
7095,2.8284271247461903,14227
7096,2.8284271247461903,14231
7097,2.8284271247461903,3558
7098,2.8284271247461903,14277
7099,2.8284271247461903,14306
7100,2.8284271247461903,14308
7101,2.8284271247461903,14319
7102,2.8284271247461903,14350
7103,2.8284271247461903,14349
7104,2.8284271247461903,14358
7105,2.8284271247461903,14359
7106,2.8284271247461903,14417
7107,2.8284271247461903,14448
7108,2.8284271247461903,14480
7109,2.8284271247461903,14487
7110,2.8284271247461903,14488
7111,2.8284271247461903,7262
7112,2.8284271247461903,7261
7113,2.8284271247461903,12286
7114,2.8284271247461903,3638
7115,2.8284271247461903,7294
7116,2.8284271247461903,7293
7117,2.8284271247461903,14593
7118,2.8284271247461903,12495
7119,2.8284271247461903,14632
7120,2.8284271247461903,3660
7121,2.8284271247461903,3661
7122,2.8284271247461903,14655
7123,2.8284271247461903,229
7124,2.8284271247461903,7378
7125,2.8284271247461903,7377
7126,2.8284271247461903,14772
7127,2.8284271247461903,14773
7128,2.8284271247461903,14780
7129,2.8284271247461903,461
7130,2.8284271247461903,7415
7131,2.8284271247461903,7416
7132,2.8284271247461903,14842
7133,2.8284271247461903,14841
7134,2.8284271247461903,14863
7135,2.8284271247461903,14864
7136,2.8284271247461903,14878
7137,2.8284271247461903,7490
7138,2.8284271247461903,3748
7139,2.8284271247461903,3749
7140,2.8284271247461903,15010
7141,2.8284271247461903,15009
7142,2.8284271247461903,14543
7143,2.8284271247461903,15048
7144,2.8284271247461903,15047
7145,2.8284271247461903,15054
7146,2.8284271247461903,15053
7147,2.8284271247461903,15074
7148,2.8284271247461903,7540
7149,2.8284271247461903,7541
7150,2.8284271247461903,1892
7151,2.8284271247461903,1893
7152,2.8284271247461903,15172
7153,2.8284271247461903,15173
7154,2.8284271247461903,15213
7155,2.8284271247461903,15212
7156,2.8284271247461903,7555
7157,2.8284271247461903,3820
7158,2.8284271247461903,3821
7159,2.8284271247461903,3843
7160,2.8284271247461903,3844
7161,2.8284271247461903,7693
7162,2.8284271247461903,7695
7163,2.8284271247461903,7708
7164,2.8284271247461903,7707
7165,2.8284271247461903,13499
7166,2.8284271247461903,3883
7167,2.8284271247461903,3884
7168,2.8284271247461903,7778
7169,2.8284271247461903,7777
7170,2.8284271247461903,228
7171,2.8284271247461903,7836
7172,2.8284271247461903,3637
7173,2.8284271247461903,7837
7174,2.8284271247461903,1962
7175,2.8284271247461903,1961
7176,2.8284271247461903,7868
7177,2.8284271247461903,7869
7178,2.8284271247461903,7870
7179,2.8284271247461903,7871
7180,2.8284271247461903,3969
7181,2.8284271247461903,3970
7182,2.8284271247461903,3988
7183,2.8284271247461903,3987
7184,2.8284271247461903,6115
7185,2.8284271247461903,8134
7186,2.8284271247461903,8135
7187,2.8284271247461903,8158
7188,2.8284271247461903,8159
7189,2.8284271247461903,8168
7190,2.8284271247461903,8170
7191,2.23606797749979,8203
7192,2.23606797749979,1895
7193,2.23606797749979,8235
7194,2.23606797749979,2060
7195,2.23606797749979,13834
7196,2.23606797749979,8254
7197,2.23606797749979,4143
7198,2.23606797749979,13558
7199,2.23606797749979,4147
7200,2.23606797749979,4153
7201,2.23606797749979,8314
7202,2.23606797749979,2698
7203,2.23606797749979,8315
7204,2.23606797749979,4159
7205,2.23606797749979,4160
7206,2.23606797749979,8328
7207,2.23606797749979,4165
7208,2.23606797749979,8342
7209,2.23606797749979,8357
7210,2.23606797749979,2089
7211,2.23606797749979,4182
7212,2.23606797749979,8370
7213,2.23606797749979,8373
7214,2.23606797749979,2111
7215,2.23606797749979,4223
7216,2.23606797749979,8462
7217,2.23606797749979,8473
7218,2.23606797749979,14769
7219,2.23606797749979,2122
7220,2.23606797749979,8494
7221,2.23606797749979,4245
7222,2.23606797749979,8517
7223,2.23606797749979,4262
7224,2.23606797749979,8531
7225,2.23606797749979,8552
7226,2.23606797749979,4278
7227,2.23606797749979,14360
7228,2.23606797749979,8563
7229,2.23606797749979,4291
7230,2.23606797749979,4300
7231,2.23606797749979,8606
